Time,V,m,h,n
0.9400000000000006,-56.61294048937033,0.10295180993686193,0.5817115155535252,0.32854412569592933
0.9500000000000006,-56.5100895994733,0.10386631531798789,0.5813002695338858,0.3287946953250303
0.9600000000000006,-56.40617582552081,0.10479207735334972,0.5808830427526978,0.32904852043869703
0.9700000000000006,-56.301155472411644,0.10572942015138703,0.5804597396064898,0.3293056436105618
0.9800000000000006,-56.194983195524046,0.10667868163509817,0.580030260501979,0.3295661092468713
0.9900000000000007,-56.08761191387424,0.10764021416361788,0.5795945016671886,0.3298299636648567
1.0000000000000007,-55.97899271794131,0.10861438519181317,0.5791523549512538,0.3300972551754852
1.0100000000000007,-55.869074771779225,0.10960157797038785,0.5787037076121159,0.330368034170884
1.0200000000000007,-55.75780520900618,0.1106021922891819,0.5782484420912343,0.33064235321674856
1.0300000000000007,-55.64512902222808,0.1116166452665628,0.577786435774381,0.33092026715007344
1.0400000000000007,-55.53098894541659,0.11264537218803565,0.5773175607374985,0.3312018331825683
1.0500000000000007,-55.41532532872238,0.11368882739744862,0.5768416834765207,0.33148711101015055
1.0600000000000007,-55.29807600516119,0.11474748524444073,0.576358664619963,0.33177616292893813
1.0700000000000007,-55.17917614856239,0.11582184109207416,0.5758683586229848,0.3320690539581984
1.0800000000000007,-55.05855812211834,0.11691241238891398,0.575370613441517,0.3323658519707468
1.0900000000000007,-54.93615131681595,0.11801973981016761,0.5748652701849244,0.3326666278313292
1.1000000000000008,-54.81188197896956,0.11914438847287752,0.5743521627455417,0.33297145554356555
1.1100000000000008,-54.685673026006455,0.12028694923057591,0.5738311174032691,0.33328041240608
1.1200000000000008,-54.55744384958132,0.12144804005326407,0.5733019524032599,0.3335935791784968
1.1300000000000008,-54.42711010501416,0.12262830749907422,0.5727644775045474,0.3339110402580372
1.1400000000000008,-54.29458348595606,0.12382842828451367,0.5722184934972703,0.33423288386751576
1.1500000000000008,-54.15977148308821,0.125049110960783,0.5716637916859358,0.3345592022556053
1.1600000000000008,-54.02257712555072,0.12629109770430907,0.571100153335928,0.33489009191031277
1.1700000000000008,-53.88289870367796,0.12755516623034324,0.570527349080205,0.3352256537866945
1.1800000000000008,-53.740629471485136,0.12884213183925422,0.569945138282846,0.3355659935499287
1.1900000000000008,-53.59565732720527,0.13015284960599835,0.5693532683557893,0.33591122183496475
1.2000000000000008,-53.447864470015325,0.13148821672418748,0.5687514740247557,0.33626145452407963
1.2100000000000009,-53.29712703091313,0.13284917501720328,0.5681394765399678,0.3366168130437941
1.2200000000000009,-53.143314675510844,0.13423671362993794,0.5675169828268479,0.33697742468273567
1.2300000000000009,-52.98629017629469,0.13565187191598432,0.5668836845714117,0.33734342293218417
1.2400000000000009,-52.8259089516613,0.13709574253646667,0.5662392572345519,0.3377149478512007
1.2500000000000009,-52.66201856877628,0.13856947478820883,0.5655833589888395,0.33809214645842156
1.260000000000001,-52.49445820700745,0.1400742781805956,0.564915629570831,0.3384751731528001
1.270000000000001,-52.32305807836003,0.14161142628231047,0.5642356890411762,0.3388641901658024
1.280000000000001,-52.14763880098123,0.14318226086114874,0.5635431364440465,0.33925936804780865
1.290000000000001,-51.96801072140141,0.14478819634232742,0.5628375483565529,0.3396608861917471
1.300000000000001,-51.783973180735806,0.14643072461316692,0.562118477317881,0.3400689333972891
1.310000000000001,-51.59531371957774,0.14811142020472706,0.5613854501268382,0.3404837084792737
1.320000000000001,-51.40180721576724,0.1498319458839705,0.5606379659953608,0.3409054209244038
1.330000000000001,-51.20321494861036,0.15159405869332845,0.5598754945442829,0.3413342916006745
1.340000000000001,-50.999283582448264,0.15339961647819222,0.5590974736262865,0.3417705535244579
1.350000000000001,-50.789744061723475,0.15525058494688332,0.5583033069594497,0.34221445269068723
1.360000000000001,-50.57431040885395,0.15714904531210577,0.5574923615531694,0.34266624897216097
1.370000000000001,-50.35267841529614,0.15909720256779994,0.5566639649064457,0.34312621709463
1.380000000000001,-50.12452421514385,0.16109739446074242,0.555817401956593,0.34359464769505016
1.390000000000001,-49.88950272946022,0.16315210122222354,0.5549519117543655,0.34407184847118516
1.400000000000001,-49.647245968262936,0.16526395613173242,0.5540666838392815,0.3445581454316388
1.410000000000001,-49.39736117566428,0.16743575699184712,0.5531608542866049,0.3450538842563973
1.420000000000001,-49.13942880209398,0.16967047860151815,0.5522335013950282,0.3455594317790793
1.430000000000001,-48.87300028578914,0.17197128632370556,0.5512836409816394,0.34607517760333845
1.440000000000001,-48.59759562380607,0.17434155085293626,0.5503102212483186,0.3466015358672593
1.450000000000001,-48.31270071067845,0.17678486429883844,0.5493121171813984,0.3471389471711396
1.460000000000001,-48.01776442049951,0.17930505771312294,0.548288124444363,0.3476878806857908
1.470000000000001,-47.712195405629515,0.1819062201998415,0.5472369527217723,0.34824883646041965
1.480000000000001,-47.39535858241157,0.18459271976205874,0.5461572184717236,0.3488223479513072
1.490000000000001,-47.066571271212425,0.18736922605229256,0.5450474370443925,0.3494089847948918
1.500000000000001,-46.725098954788876,0.1902407352091227,0.5439060141260064,0.35000935585151377
1.5100000000000011,-46.37015061542345,0.19321259697808005,0.5427312364716678,0.35062411254900694
1.5200000000000011,-46.00087360749778,0.1962905443310574,0.541521261897638,0.3512539525585507
1.5300000000000011,-45.616348018220044,0.19948072581463372,0.5402741085151759,0.3518996238387302
1.5400000000000011,-45.21558046516297,0.20278974087330265,0.5389876432053163,0.352561929087607
1.5500000000000012,-44.79749727520743,0.20622467840781844,0.537659569359057,0.35324173064676934
1.5600000000000012,-44.3609369855806,0.20979315884055857,0.536287413942828,0.3539399559057943
1.5700000000000012,-43.90464210415335,0.21350337996734217,0.5348685139981206,0.3546576032602719
1.5800000000000012,-43.42725006333653,0.21736416687633486,0.5334000027508307,0.3553957486814448
1.5900000000000012,-42.92728330023419,0.22138502620652087,0.5318787955953407,0.3561555529604896
1.6000000000000012,-42.40313839577891,0.22557620499670208,0.5303015763368448,0.3569382696953382
1.6100000000000012,-41.85307420821608,0.22994875433570552,0.528664784230303,0.35774525409245406
1.6200000000000012,-41.275198942632024,0.23451459795829188,0.5269646025542198,0.35857797265978547
1.6300000000000012,-40.667456109724654,0.23928660582972727,0.5251969497114329,0.3594380138697112
1.6400000000000012,-40.027609345675764,0.24427867261275715,0.5233574741665598,0.3603270998714916
1.6500000000000012,-39.35322609342568,0.24950580069776246,0.5214415549184913,0.3612470993306157
1.6600000000000013,-38.64166018732824,0.2549841871795208,0.5194443096701936,0.36220004146625046
1.6700000000000013,-37.890033442607276,0.2607313137559146,0.517360613392916,0.3631881313461288
1.6800000000000013,-37.095216434156164,0.26676603797199727,0.5151851305694659,0.3642137664785318
1.6900000000000013,-36.25380876369351,0.2731086834960427,0.5129123650005805,0.3652795547107911
1.7000000000000013,-35.36211927002333,0.27978112614282336,0.510536731594717,0.36638833339949706
1.7100000000000013,-34.41614684686121,0.2868068710947442,0.5080526549126692,0.3675431897549966
1.7200000000000013,-33.41156281254785,0.2942111151471019,0.5054546992217728,0.3687474821764648
1.7300000000000013,-32.34369614627631,0.30202078574861696,0.50273773417933,0.3700048622773977
1.7400000000000013,-31.207523391210906,0.31026454605398635,0.49989713869825453,0.37131929714723205
1.7500000000000013,-29.997665655931556,0.3189727520983238,0.4969290427080076,0.37269509119435007
1.7600000000000013,-28.70839595586983,0.3281773445274618,0.4938306021166803,0.3741369066596398
1.7700000000000014,-27.333661160787948,0.3379116531265228,0.4906002961929036,0.3756497815686482
1.7800000000000014,-25.867124082250815,0.3482100878536393,0.4872382290760772,0.3772391434959005
1.7900000000000014,-24.302232757071774,0.3591076855624516,0.48374640902553084,0.37891081704204355
1.8000000000000014,-22.6323257278206,0.3706394777094678,0.48012897189151954,0.3806710223743551
1.8100000000000014,-20.850783980659333,0.3828396420715648,0.47639231135863125,0.38252636156632513
1.8200000000000014,-18.951241935343713,0.3957404022594317,0.4725450802698097,0.38448378882298684
1.8300000000000014,-16.927871059147257,0.4093706444716889,0.4685980367533709,0.3865505600529088
1.8400000000000014,-14.775749602120548,0.4237542337067137,0.4645637263405828,0.3887341567399512
1.8500000000000014,-12.49132962957139,0.4389080337851967,0.4604560147299755,0.3910421788198137
1.8600000000000014,-10.07300668797544,0.4548396687258235,0.4562895107129364,0.39348220147272944
1.8700000000000014,-7.521786695417462,0.4715451074959335,0.4520789388618637,0.3960615916479859
1.8800000000000014,-4.84202785251249,0.48900620764713154,0.44783853119731165,0.3987872820097191
1.8900000000000015,-2.042212226904317,0.5071884101214844,0.4435815031544146,0.401665503089804
1.9000000000000015,0.8643264600931989,0.5260388281218412,0.43931966268393374,0.40470147891030217
1.9100000000000015,3.8588215453886328,0.5454850050111867,0.4350631768341651,0.4078990971488445
1.9200000000000015,6.916764789777604,0.5654346166123251,0.43082049415586793,0.41126057168949365
1.9300000000000015,10.008004777822,0.585776351338555,0.4265983998252088,0.41478612231186857
1.9400000000000015,13.09736959213539,0.6063821125598322,0.42240216731847857,0.4184737020276096
1.9500000000000015,16.14588119141605,0.6271105555564067,0.41823576669035184,0.4223188055179004
1.9600000000000015,19.1125463992351,0.647811810627257,0.414102093400047,0.426314390568081
1.9700000000000015,21.95660499709939,0.6683330783717689,0.4100031902061747,0.43045093714808874
1.9800000000000015,24.640011167090453,0.6885246433564993,0.40594044474818763,0.43471665577667123
1.9900000000000015,27.12984910721467,0.7082457692524279,0.4019147546015293,0.4390978395002228
2.0000000000000013,29.400363045543738,0.7273699350000925,0.39792665848264586,0.44357933518479753
2.010000000000001,31.434328832683757,0.7457889542079941,0.39397643656199405,0.4481450936953174
2.020000000000001,33.22360139693479,0.763415674678654,0.3900641848808737,0.4527787485094057
2.0300000000000007,34.76881308697289,0.7801851494281535,0.3861898693251566,0.45746417057899935
2.0400000000000005,36.078335811715064,0.7960543638481627,0.3823533641534197,0.4621859539025338
2.0500000000000003,37.166721587574706,0.8110007585551771,0.3785544792241191,0.4669297993379213
2.06,38.05288239682313,0.8250198807879118,0.37479297914249754,0.47168278039481215
2.07,38.758260191986125,0.8381225239095079,0.37106859672041953,0.476433490593705
2.0799999999999996,39.30518550119177,0.850331685282286,0.3673810424726024,0.48117208471766454
2.0899999999999994,39.71554969968262,0.8616796071426793,0.363730011363471,0.48589023444069623
2.099999999999999,40.00984209186361,0.8722050843337096,0.36011518764719985,0.4905810222346249
2.109999999999999,40.20654282720847,0.8819511441915646,0.35653624837975034,0.495238796937853
2.1199999999999988,40.32182288760323,0.8909631384856815,0.35299286599824736,0.499859011196491
2.1299999999999986,40.36948288319266,0.8992872397113867,0.34948471023735905,0.5044380564837779
2.1399999999999983,40.36105908656484,0.9069693041021976,0.346011449567269,0.5089731066475468
2.149999999999998,40.30603243585329,0.9140540485639215,0.34257275228075273,0.5134619766487227
2.159999999999998,40.21208888907324,0.9205844843774241,0.3391682873187583,0.5179029997078332
2.1699999999999977,40.0853935180803,0.9266015531148293,0.33579772489840376,0.5222949235710854
2.1799999999999975,39.93085357534005,0.9321439166077977,0.3324607369900973,0.5266368249687211
2.1899999999999973,39.752356214348815,0.9372478607217353,0.32915699767864987,0.5309280404051667
2.199999999999997,39.55297427061242,0.9419472806706677,0.32588618343488546,0.5351681110081231
2.209999999999997,39.335138732346145,0.9462737228447071,0.3226479733181667,0.5393567391014159
2.2199999999999966,39.100779717831664,0.9502564642589366,0.319442049125682,0.5434937543153552
2.2299999999999964,38.85143945786314,0.9539226156969349,0.3162680955008347,0.5475790873060393
2.239999999999996,38.588361436748386,0.9572972384991697,0.3131258000103358,0.5516127494520479
2.249999999999996,38.31255985949233,0.9604034678924755,0.310014853197453,0.555594817190417
2.259999999999996,38.02487326948421,0.9632626379467488,0.3069349486171703,0.5595254199202302
2.2699999999999956,37.72600563307183,0.9658944048437025,0.3038857828576861,0.5634047306312516
2.2799999999999954,37.4165576561768,0.968316866291861,0.3008670555516346,0.5672329586046436
2.289999999999995,37.09705057304145,0.9705466757371066,0.29787846937961154,0.5710103436853691
2.299999999999995,36.767944182703765,0.9725991505888864,0.29491973006796085,0.5747371517460292
2.3099999999999947,36.42965051722073,0.9744883740767499,0.291990546382306,0.5784136710549522
2.3199999999999945,36.08254420658165,0.9762272906206981,0.2890906301179448,0.582040209332525
2.3299999999999943,35.726970351688735,0.9778277947786792,0.2862196960879538,0.5856170913336629
2.339999999999994,35.36325051907513,0.9793008139519719,0.28337746210964126,0.5891446568348437
2.349999999999994,34.99168731910888,0.9806563851030082,0.2805636489898322,0.5926232589344494
2.3599999999999937,34.612567913989466,0.9819037257837864,0.2777779805093513,0.5960532625977704
2.3699999999999934,34.226166714861435,0.9830512997958027,0.2750201834069841,0.5994350433948586
2.3799999999999932,33.8327474622326,0.9841068778109968,0.27228998736312837,0.6027689863919509
2.389999999999993,33.43256483531272,0.9850775932821703,0.26958712498330145,0.6060554851665271
2.399999999999993,33.02586569975701,0.9859699939639402,0.2669113317816284,0.6092949409230553
2.4099999999999926,32.61289007644663,0.9867900893537734,0.2642623461644115,0.6124877616917129
2.4199999999999924,32.19387189397101,0.9875433943485937,0.26163990941385773,0.6156343615963263
2.429999999999992,31.769039572601542,0.9882349693969608,0.2590437656720251,0.6187351601807572
2.439999999999992,31.33861647642996,0.9888694574106321,0.25647366192503734,0.6217905817852502
2.4499999999999917,30.902821262002366,0.9894511176829862,0.25392934798760514,0.6248010549659975
2.4599999999999915,30.461868145486907,0.98998385704564,0.2514105764878853,0.6277670119525303
2.4699999999999913,30.01596710563612,0.9904712584788987,0.2489171028527039,0.6306888881385876
2.479999999999991,29.56532403615476,0.9909166073765743,0.24644868529316336,0.6335671216029369
2.489999999999991,29.11014085827321,0.9913229156513038,0.2440050847906505,0.6364021526572589
2.4999999999999907,28.650615602145848,0.9916929438528529,0.24158606508325958,0.6391944234187167
2.5099999999999905,28.18694246398801,0.992029221459011,0.23919139265264105,0.6419443774052359
2.5199999999999902,27.7193118445202,0.9923340654866019,0.2368208367112853,0.6446524591518381
2.52999999999999,27.24791037321948,0.9926095975588154,0.23447416919024852,0.6473191138466309
2.53999999999999,26.772920922022468,0.992857759554503,0.23215116472732653,0.6499447869852614
2.5499999999999896,26.294522611434296,0.9930803279552441,0.22985160065568053,0.6525299240428074
2.5599999999999894,25.812890811438386,0.9932789269968479,0.2275752569929182,0.6550749701622133
2.569999999999989,25.328197139144834,0.9934550407234661,0.22532191643063212,0.657580369858485
2.579999999999989,24.840609454740793,0.993610024034637,0.22309136432439666,0.6600465667379473
2.5899999999999888,24.35029185699742,0.9937451128083011,0.22088338868422328,0.6624740032319355
2.5999999999999885,23.857404679333087,0.9938614331761061,0.21869778016547395,0.6648631203443521
2.6099999999999883,23.362104487221178,0.9939600100211092,0.21653433206023112,0.6672143574125633
2.619999999999988,22.86454407755537,0.9940417747622559,0.21439284028912198,0.6695281518811514
2.629999999999988,22.364872480439452,0.9941075724847314,0.21227310339359423,0.671804939088066
2.6399999999999877,21.86323496374777,0.9941581684704188,0.21017492252863962,0.6740451520627437
2.6499999999999875,21.359773040701594,0.9941942541782163,0.20809810145596108,0.6762492213357876
2.6599999999999873,20.854624480623354,0.9942164527198463,0.20604244653757833,0.6784175747598117
2.669999999999987,20.347923322961858,0.9942253238730019,0.2040077667298661,0.6805506373410738
2.679999999999987,19.8397998946245,0.9942213686701914,0.20199387357801876,0.6826488310815275
2.6899999999999866,19.330380830606238,0.9942050335984428,0.20000058121093406,0.6847125748309388
2.6999999999999864,18.819789097866924,0.9941767144420948,0.19802770633650796,0.686742284148718
2.709999999999986,18.308144022378226,0.9941367597982013,0.1960750682373321,0.6887383711751277
2.719999999999986,17.79556131923683,0.9940854742916037,0.1941424887667841,0.6907012445115354
2.7299999999999858,17.28215312572152,0.9940231215144554,0.19222979234550094,0.6926313091093819
2.7399999999999856,16.768028037157027,0.9939499267129015,0.19033680595822364,0.694528966167549
2.7499999999999853,16.253291145436386,0.9938660792417073,0.1884633591510017,0.6963946130378115
2.759999999999985,15.738044080045794,0.993771734805882,0.1866092840287444,0.6982286431380651
2.769999999999985,15.222385051430612,0.9936670175067407,0.18477441525310462,0.7000314458730311
2.7799999999999847,14.70640889653811,0.9935520217083788,0.1829585900406807,0.7018034065621397
2.7899999999999845,14.190207126371217,0.993426813739189,0.18116164816152047,0.7035449063743032
2.7999999999999843,13.673867975387942,0.9932914334418198,0.17938343193790984,0.7052563222692968
2.809999999999984,13.157476452582422,0.993145895583845,0.17762378624342842,0.7069380269454665
2.819999999999984,12.641114394086133,0.992990191140384,0.17588255850225218,0.7085903887934957
2.8299999999999836,12.12486051713098,0.9928242884589653,0.17415959868868286,0.7102137718559638
2.8399999999999834,11.608790475219944,0.9926481343160635,0.1724547593268816,0.7118085357924392
2.849999999999983,11.09297691435519,0.9924616548739454,0.17076789549078367,0.7133750358498533
2.859999999999983,10.577489530178308,0.9922647565457408,0.16909886480416914,0.7149136228379116
2.869999999999983,10.062395125882219,0.9920573267759872,0.16744752744086278,0.7164246431093013
2.8799999999999826,9.547757670759374,0.9918392347432968,0.16581374612503533,0.7179084385444638
2.8899999999999824,9.033638359256003,0.9916103319912336,0.16419738613157564,0.7193653465407064
2.899999999999982,8.520095670407175,0.991370452992989,0.16259831528650248,0.7207957000054335
2.909999999999982,8.007185427532571,0.9911194156549754,0.16101640396738184,0.7221998273532848
2.9199999999999817,7.494960858077787,0.9908570217640373,0.15945152510371438,0.7235780525069754
2.9299999999999815,6.983472653490717,0.99058305738259,0.1579035541772551,0.7249306949016363
2.9399999999999813,6.472769029027072,0.9902972931956437,0.15637236922222544,0.7262580694924646
2.949999999999981,5.962895783383625,0.9899994848133485,0.15485785082537562,0.7275604867654945
2.959999999999981,5.4538963580617015,0.9896893730323967,0.1533598821258526,0.7288382527513098
2.9699999999999807,4.945811896367303,0.9893666840593526,0.1518783488148272,0.7300916690415235
2.9799999999999804,4.438681301957934,0.9890311296987329,0.15041313913483054,0.731321032807855
2.9899999999999802,3.932541296849229,0.9886824075084332,0.14896414387874823,0.7325266368236435
2.99999999999998,3.427426478797652,0.988320200924893,0.14753125638841785,0.73370876948764
3.00999999999998,2.923369377978021,0.9879441793602027,0.1461143725527724,0.7348677148499263
3.0199999999999796,2.420400512876963,0.9875539982731841,0.14471339080547008,0.7360037526398157
3.0299999999999794,1.9185484453254888,0.9871492992163198,0.14332821212194785,0.7371171582955934
3.039999999999979,1.4178398345953416,0.9867297098602622,0.1419587400158336,0.7382082029959617
3.049999999999979,0.9182994904853305,0.9862948439975239,0.14060488053464903,0.7392771536930572
3.0599999999999787,0.41995042532474836,0.9858443015268274,0.13926654225473256,0.7403242731469154
3.0699999999999785,-0.07718609517827345,0.9853776684194875,0.13794363627530948,0.7413498199612578
3.0799999999999783,-0.5730905023152233,0.9848945166690919,0.1366360762116333,0.7423540486204853
3.089999999999978,-1.067744876054137,0.9843944042256602,0.13534377818712046,0.7433372095277617
3.099999999999978,-1.5611328980868682,0.9838768749153687,0.13406666082439825,0.744299549044078
3.1099999999999777,-2.05323980631901,0.9833414583468555,0.13280464523518332,0.7452413095281883
3.1199999999999775,-2.544052350875565,0.9827876698050423,0.13155765500890707,0.746162729377315
3.1299999999999772,-3.033558751696407,0.9822150101333433,0.13032561620000188,0.7470640430685198
3.139999999999977,-3.5217486577968895,0.9816229656050675,0.12910845731376178,0.747945481200644
3.149999999999977,-4.008613108270264,0.981011007784758,0.1279061092906894,0.7488072705367197
3.1599999999999766,-4.494144495110386,0.9803785933801582,0.12671850548924155,0.7496496340467597
3.1699999999999764,-4.9783365279347835,0.9797251640854338,0.1255455816668852,0.7504727909508327
